,message,label
1808,케리아는 정석 폿을 왤케,1
1809,제카 방금 왜 선궁박냐ㅋㅋ s급은아닌이유,1
1810,기드온 장애냐,1
1811,일단 실력주머니 합격,1
1812,역시 우승은 젠황 ㅋㅋ,1
1813,그냥 말했잖아 ㅋㅋㅋ 젠지 그냥 골드급이라고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1814,토스 대박나도 이정도네,1
1815,노틸은 뭐하냐 ㅋㅋ,1
1816,"잘가라 lck ,디도스가 없던 시절의 범부여..",1
1817,게임 뒤집기는 역시 켈황 ㅋㅋ,1
1818,한타 드럽게 못하는 청년들.,1
1819,구마 무빙 뭔데,1
1820,쇼메이커 가즈아,1
1821,CANYON,1
1822,오브젝트의 커즈,1
1823,ㅋ ,1
1824,와 개미쳤다..,1
1825,요즘왜 렐은 안나오냐?,1
1826,라칸만 조금만더 침착하면 할수있다,1
1827,오우 ㅋㅋㅋ,1
1828,기적의 운영,1
1829,롤도사,1
1830,탱 아지르한테 메킹을하네 ㅋㅋ,1
1831,누가 더못하나 대결하나,1
1832,gg ㅋㅋㅋ,1
1833,T1이 더 이쁘네 ㅋㅋ,1
1834,ㅈㅈ,1
1835,딜라이트라매,1
1836,줄경사네 ,1
1837,1557 화이팅,0
1838,와 ㅁㅊ,1
1839,제발 탐켄치해,1
1840,중국팀을 응원하는 한국인 아니 중국인들이 참 대단합니다,0
1841,스팀겜처럼 나왓네 ㅋㅋ,1
1842,쉽자나!!!!!,1
1843,DK화이팅,1
1844,콜미가 후반에 개잘했네,1
1845,오ㅓ,1
1846,오너 결국 2군한테 밀렸노..역시,0
1847,/버퍼개선,1
1848,든든이 서폿 다짜르고 서커스 조합 유도 ㄱㄱ,1
1849,아니 폭탄배송은 왜 안쓰냐 ㅋㅋ,1
1850,꼬꼬 왤케 누렇노 황달왔나,1
1851,아시아 쏜,1
1852,맥반석계란ㄷㄷ,1
1853,오나르 피오지,1
1854,디도스 젠지가 건거임? 음해 ㄴㄴ,0
1855,누가이기든 5꽉 갔으면 좋겠다 방금 치킨시켰따!,1
1856,채팅 못 봐주겠다고? 다음 경기가 '진짜'다,1
1857,현재 젠지팬이라면 하나의 중국을 지지하는 사람이라는 것을 알아야함,0
1858,프리미엄해라 어휴,1
1859,고구마무스야...,1
1860,자강두천,1
1861,오너 어디감?,1
1862,ㅌㅊㅇ,1
1863,광동 화이팅,1
1864,구른다 람 머 스 !!!!!!!!,1
1865,대상혁,1
1866,걍 불이 이즈 존나 못하네,0
1867,티원 따~~~~~~운,1
1868,약한라인이 어딨노,1
1869,엄대엄,1
1870,브리온이 이김,1
1871,서폿템 어디감,1
1872,신 선 생,1
1873,엄렐,1
1874,노틸 그랩이 망치네 ㅋㅋ,1
1875,꼬감 화이팅 ,1
1876,페이커 윤수빈 잘어울린다,1
1877,그래서 젠지 롤드컵 우승함??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 국내에서 패면뭐함 마땅한 성적이없는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1878,대 상 혁,1
1879,3꽉하면 좋지 뭐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1880,유출 없다고…,1
1881,타팀,1
1882,뒤치기의 신 실비 ㄷㄷ,1
1883,미아는 뭔 듣보임 ㅋㅋ,1
1884,열등감에 쩌든 젠갈들 디도스 공격 멈춰라. ,0
1885,기프트 레고,1
1886,ㅈㄴ오글거리네,0
1887,ㄴㅇㅅ 이겼네,1
1888,구독취소 눌렀다가 다시 구독하면 광고 안떠요~ ,1
1889,통나무를 무슨 만들다 말았누 ㅋㅋ,1
1890,노틸을 또줬네,1
1891,뻘궁 ㅇㅈㄹ ㅋㅋ,1
1892,오너 렐은 신이다,1
1893,페이커 기념비적인 900전 대패 ㅋㅋㅋㅋㅋ,1
1894,으 라 차 차 킹 겐,1
1895,대용준,1
1896,원래 한화는 바닥에서 논다 야구든 롤이든 ,1
1897,클로저 돌발행동ㅋㅋ,1
1898,캐니언이 든든하게 잘해주네,1
1899,킹겐스킨이네 ㅋㅋㅋ,1
1900,벤치견이 뭐임,0
1901,디도스 때문에 유럽에서 하는중이에요,1
1902,콜미도 괴못하는데 콜미한테 미드차이 내는 카리스는 도대체 ㅋㅋㅋㅋ,0
1903,오늘도 이쁘시구만,1
1904,조작시작,1
1905,ㅋㅋㅋ 왜케 사람이 없누,1
1906,경기 재밌다,1
1907,930ㅋㅋㅋ,1
1908,샨테 노틸 6렙차 ㅋㅋㅋ,1
1909,신 상 혁,1
1910,엥 발끈바론 뭥미,1
1911,켈황ㅋㅋㅋ,1
1912,대마유시 보여줘 제발...,1
1913,크산테 상대로 제이스가 맞나,1
1914,루시안 가져갔네,1
1915,켈린 뭐하냐 ㅋㅋ,1
1916,와 구케!!!!!!!,1
1917,바이퍼는 진짜 혼자 빛나네,1
1918,어디 서민이..!,1
1919,88848,0
1920,딮기야 쫄지말고 붕벙 으라차차한번하자,1
1921,캬 황 너,1
1922,강한 미드가 강한 정글을 만든다,1
1923,택시 ㅋㅋㅋㅋ,1
1924,라스칼은 어떻게 나날이 못해지는게 눈에 보이냐 ㅋㅋ 연습을 하긴 하나? 연봉 슈킹만 하고 놀러만 다니는거 같던데,0
1925,"또지르,",1
1926,루시안밀리오 할 떄부터 질 것 같았음. 가끔 보면 페이즈는 본인이 룰러급인 줄 착각하는 줄;; ,0
1927,맵 안보고 그냥 찬건가,1
1928,뭔 상황임 대체,1
1929,ㅇㄷㅊㅇ,1
1930,광고 진짜,1
1931,zzzzzz,1
1932,뭐하냐,1
1933,6천차이 바로 따먹히노,1
1934,대상혁 ㅠ,1
1935,존잘이네,1
1936,불독 샾다녀왔네 머리 이쁘다,1
1937,젠지 열화판한테도 지네 티원 ㅋㅋㅋㅋㅋ,0
1938,"스읍,,,",1
1939,커즈 행복롤 시작 ㅋㅋ,1
1940,녹방임?,1
1941,잼지르,1
1942,1557\,0
1943,이판 레나타 아니면 아지르 mvp일듯 ,1
1944,대 상 혁,1
1945,기인 미쳤네,1
1946,구마야 뭐하니...,1
1947,아 밴 잘하네,1
1948,어우 ㅋㅋㅋㅋ,1
1949,제카는 진짜 거품으로 스카웃 쵸비 페이커 다 잡음 22에,0
1950,골드차가 없는데?ㅋㅋ,1
1951,가붕이 파이크는 진짜 선을 씨게넘었지 ㅋㅋ,1
1952,도주는 켈황,1
1953,노틸러스 정통 카운터 브라움,1
1954,게임 개 재밌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1955,지금 해설 누구에요?,1
1956,와 커즈,1
1957,첫경기 길었네,1
1958,아지르 뮤ㅓ임,1
1959,진짜 무서운건 이래도 1557이 안 나옴,0
1960,잭스 해줘,1
1961,대황슼,1
1962,아무래도 3강은 젠티광인것같다 ㅋㅋ,1
1963,여기도 퍼펙트게임?,1
1964,대 리 아,1
1965,한화 화이팅,1
1966,디아렉스 일 내보자~~~ 쇼다운 다운 빅경기 해보자~~,1
1967,전캐형님 억텐 좀 제발.....,1
1968,형이야~,1
1969,속보) 클템 솔랭중,1
1970,럼자오자레 크아아아아아아악,1
1971,롤갤가면 유출내용있음,1
1972,와,1
1973,대상혁,1
1974,담주는 걸러야함,1
1975,늙은 태윤들 말 너무심하다.. 넌진짜,1
1976,라스칼은 진짜 있으나 마나임,0
1977,보여주나,1
1978,레클레스?,1
1979,과거라기엔 제일 최근 우승인데...,1
1980,나미가 진짜 잘하네,1
1981,배치기 판정 뭔대 ? ㅋㅋ,1
1982,원래 원딜이 에이징커브 젤 심하지 뭐,1
1983,625?,1
1984,"계속 할만하다고 하는데, 한타 성립 자체가 안되는데 어떻게 할만하다고 하는건지 ㅋㅋㅋㅋ",1
1985,아지르 ㅈㅈ,1
1986,티원 대악마 LCK에 없는건 팩트맞지? 반박시 롤알못 인증ㅋㅋㅋㅋㅋㅋ,0
1987,죧망;,0
1988,티원 한화 좋은 경기 보여주세요 둘다 화이팅,1
1989,뭔가 아닌거 같아서 유턴하노 ㅋㅋ,1
1990,바이가ㅋㅋㅋㅋ괜찮게 하네 아리조합으로도 좋다,1
1991,큐티하네 엑스큐트 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
1992,쵸비 오늘 경기력어땠나요? 페이커보다 잘했나요?,1
1993,아저씨는 왜 1000판씩이나 했어요?ㅋㅋㅋ,1
1994,핑뚝 왜 보여줌,1
1995,스몰더 너무 사기챔이다,1
1996,차라리 유미를 하지 ㅠㅠ,1
1997,ㅈ소 인디겜 수준 역시,0
1998,19분 퍼블ㅋㅋㅋㅋ,1
1999,88848,0
2000,브리링 따운!,1
